0.37145,-1.4766e-17,-0.043478,-3.3362e-18,-0.015182,-4.9858e-18,0.0025792,-7.5004e-18,-0.0001405,1.3823e-17,-4.7279e-06,3.207e-17,-1.2748e-33,-3.7537e-18,-2.8803e-34,-1.3107e-18,-4.3045e-34,2.2268e-19,-6.4755e-34,-1.213e-20,1.1934e-33,-0.024917,9.9051e-19,0.0029165,2.2379e-19,0.0010184,3.3445e-19,-0.00017302,5.0313e-19,9.4249e-06,-1.0054e-17,3.9968e-34,1.1768e-18,9.0302e-35,4.1094e-19,1.3495e-34,-6.9814e-20,2.0302e-34,0.00038451,-1.5285e-20,-4.5006e-05,-3.4534e-21,-1.5716e-05,-5.161e-21,2.6699e-06,-3.0527e-18,1.2135e-34,3.5731e-19,2.7418e-35,1.2477e-19,4.0975e-35,7.4319e-06,-2.9543e-22,-8.699e-07,-6.6749e-23,-3.0376e-07,-8.6532e-19,3.4398e-35,1.0128e-19,7.7718e-36,-3.1651e-07,1.2582e-23,3.7047e-08,4.2567e-18,-1.6921e-34,-1.7246e-08
-7.236e-18,0.56605,1.0236e-17,-0.10508,9.6216e-18,0.0017071,-7.366e-18,0.0012697,-2.2934e-18,-0.00016638,-3.5292e-18,-6.2472e-34,4.887e-17,8.8377e-34,-9.0723e-18,8.3069e-34,1.4739e-19,-6.3595e-34,1.0962e-19,-1.98e-34,-1.4364e-20,4.8539e-19,-0.037971,-6.8667e-19,0.0070489,-6.4543e-19,-0.00011452,4.9412e-19,-8.5175e-05,1.5384e-19,1.9586e-34,-1.5322e-17,-2.7708e-34,2.8443e-18,-2.6044e-34,-4.6208e-20,1.9938e-34,-3.4369e-20,-7.4903e-21,0.00058594,1.0596e-20,-0.00010877,9.9598e-21,1.7671e-06,-7.6249e-21,5.9467e-35,-4.6519e-18,-8.4126e-35,8.6359e-19,-7.9073e-35,-1.403e-20,-1.4478e-22,1.1325e-05,2.0481e-22,-2.1024e-06,1.9251e-22,1.6857e-35,-1.3186e-18,-2.3846e-35,2.4479e-19,6.1657e-24,-4.8232e-07,-8.7224e-24,-8.2921e-35,6.4866e-18,3.3595e-25
-0.043478,1.3085e-17,0.24861,-6.9211e-18,-0.057061,-7.0613e-18,0.0052313,4.2318e-18,-9.8886e-05,6.3646e-18,-2.8519e-05,-3.7537e-18,1.1297e-33,2.1464e-17,-5.9754e-34,-4.9264e-18,-6.0965e-34,4.5165e-19,3.6536e-34,-8.5374e-21,5.495e-34,0.0029165,-8.7773e-19,-0.016677,4.6427e-19,0.0038277,4.7368e-19,-0.00035092,-2.8387e-19,6.6333e-06,1.1768e-18,-3.5417e-34,-6.7292e-18,1.8734e-34,1.5445e-18,1.9113e-34,-1.416e-19,-1.1455e-34,-4.5006e-05,1.3544e-20,0.00025734,-7.1643e-21,-5.9066e-05,-7.3095e-21,5.4151e-06,3.5731e-19,-1.0753e-34,-2.0431e-18,5.688e-35,4.6894e-19,5.8032e-35,-8.699e-07,2.6179e-22,4.9741e-06,-1.3848e-22,-1.1417e-06,1.0128e-19,-3.0481e-35,-5.7914e-19,1.6123e-35,3.7047e-08,-1.1149e-23,-2.1184e-07,-4.9824e-19,1.4994e-34,2.0186e-09
4.9425e-18,-0.10508,-8.8652e-18,0.098698,-4.0875e-18,-0.02321,2.1011e-18,0.0027945,1.1581e-17,-0.00018877,8.4474e-20,4.2672e-34,-9.0723e-18,-7.6538e-34,8.5211e-18,-3.529e-34,-2.0038e-18,1.814e-34,2.4126e-19,9.9988e-34,-1.6298e-20,-3.3155e-19,0.0070489,5.9468e-19,-0.0066207,2.7419e-19,0.0015569,-1.4094e-19,-0.00018746,-7.7688e-19,-1.3378e-34,2.8443e-18,2.3996e-34,-2.6715e-18,1.1064e-34,6.2824e-19,-5.6872e-35,-7.564e-20,5.1162e-21,-0.00010877,-9.1767e-21,0.00010217,-4.2311e-21,-2.4026e-05,2.175e-21,-4.0619e-35,8.6359e-19,7.2857e-35,-8.1113e-19,3.3592e-35,1.9075e-19,9.8889e-23,-2.1024e-06,-1.7737e-22,1.9747e-06,-8.1782e-23,-1.1514e-35,2.4479e-19,2.0652e-35,-2.2992e-19,-4.2115e-24,8.9539e-08,7.554e-24,5.6639e-35,-1.2042e-18,-2.2947e-25
-0.015182,1.0432e-17,-0.057061,-8.4804e-18,0.03437,-1.9278e-19,-0.0077707,4.7117e-18,0.0010236,9.5502e-19,-8.89e-05,-1.3107e-18,9.0066e-34,-4.9264e-18,-7.3217e-34,2.9673e-18,-1.6644e-35,-6.7089e-19,4.0679e-34,8.8372e-20,8.2453e-35,0.0010184,-6.9979e-19,0.0038277,5.6887e-19,-0.0023055,1.2932e-20,0.00052127,-3.1607e-19,-6.8663e-05,4.1094e-19,-2.8237e-34,1.5445e-18,2.2955e-34,-9.303e-19,5.218e-36,2.1034e-19,-1.2754e-34,-1.5716e-05,1.0799e-20,-5.9066e-05,-8.7785e-21,3.5577e-05,-1.9955e-22,-8.0438e-06,1.2477e-19,-8.5734e-35,4.6894e-19,6.9695e-35,-2.8246e-19,1.5843e-36,-3.0376e-07,2.0872e-22,-1.1417e-06,-1.6967e-22,6.8766e-07,3.5367e-20,-2.4302e-35,1.3293e-19,1.9756e-35,1.2936e-08,-8.8891e-24,4.8621e-08,-1.7398e-19,1.1955e-34,7.0487e-10
-1.0569e-17,0.0017071,-3.473e-18,-0.02321,-1.4101e-18,0.010502,4.0324e-18,-0.0022258,-3.5581e-18,0.00026894,5.711e-18,-9.1247e-34,1.4739e-19,-2.9984e-34,-2.0038e-18,-1.2174e-34,9.0669e-19,3.4814e-34,-1.9216e-19,-3.0719e-34,2.3219e-20,7.0896e-19,-0.00011452,2.3297e-19,0.0015569,9.4589e-20,-0.00070448,-2.705e-19,0.00014931,2.3868e-19,2.8607e-34,-4.6208e-20,9.4005e-35,6.2824e-19,3.8168e-35,-2.8426e-19,-1.0915e-34,6.0246e-20,-1.094e-20,1.7671e-06,-3.595e-21,-2.4026e-05,-1.4596e-21,1.0871e-05,4.1742e-21,8.6857e-35,-1.403e-20,2.8542e-35,1.9075e-19,1.1588e-35,-8.6308e-20,-2.1146e-22,3.4156e-08,-6.9486e-23,-4.6438e-07,-2.8213e-23,2.4621e-35,-3.9769e-21,8.0904e-36,5.4069e-20,9.0056e-24,-1.4546e-09,2.9593e-24,-1.2111e-34,1.9563e-20,4.9069e-25
0.0025792,-7.2917e-18,0.0052313,2.9432e-18,-0.0077707,-2.804e-20,0.002839,-1.9454e-18,-0.00056733,3.1599e-18,7.3733e-05,2.2268e-19,-6.2953e-34,4.5165e-19,2.541e-34,-6.7089e-19,-2.4208e-36,2.451e-19,-1.6796e-34,-4.8981e-20,2.7281e-34,-0.00017302,4.8913e-19,-0.00035092,-1.9743e-19,0.00052127,1.8809e-21,-0.00019044,1.305e-19,3.8057e-05,-6.9814e-20,1.9737e-34,-1.416e-19,-7.9665e-35,2.1034e-19,7.5896e-37,-7.6844e-20,5.2659e-35,2.6699e-06,-7.5479e-21,5.4151e-06,3.0466e-21,-8.0438e-06,-2.9025e-23,2.9387e-06,-2.1197e-20,5.9925e-35,-4.2992e-20,-2.4188e-35,6.3862e-20,2.3044e-37,5.1605e-08,-1.4589e-22,1.0467e-07,5.8887e-23,-1.5548e-07,-6.0085e-21,1.6986e-35,-1.2187e-20,-6.8563e-36,-2.1978e-09,6.2132e-24,-4.4576e-09,2.9557e-20,-8.3559e-35,-1.1975e-10
-7.1529e-18,0.0012697,2.9037e-18,0.0027945,9.1034e-18,-0.0022258,-7.4372e-18,0.00068141,3.652e-18,-0.00010889,-3.5109e-18,-6.1755e-34,1.0962e-19,2.507e-34,2.4126e-19,7.8595e-34,-1.9216e-19,-6.421e-34,5.883e-20,3.153e-34,-9.4009e-21,4.7982e-19,-8.5175e-05,-1.9478e-19,-0.00018746,-6.1066e-19,0.00014931,4.9889e-19,-4.571e-05,-2.4498e-19,1.9361e-34,-3.4369e-20,-7.8597e-35,-7.564e-20,-2.4641e-34,6.0246e-20,2.0131e-34,-1.8444e-20,-7.4043e-21,1.3144e-06,3.0058e-21,2.8927e-06,9.4233e-21,-2.304e-06,-7.6986e-21,5.8784e-35,-1.0435e-20,-2.3864e-35,-2.2966e-20,-7.4814e-35,1.8292e-20,-1.4311e-22,2.5405e-08,5.8097e-23,5.5911e-08,1.8214e-22,1.6663e-35,-2.9579e-21,-6.7644e-36,-6.5099e-21,6.0949e-24,-1.0819e-09,-2.4743e-24,-8.1969e-35,1.4551e-20,3.3209e-25
-0.0001405,-7.8331e-19,-9.8886e-05,9.9899e-18,0.0010236,4.3899e-19,-0.00056733,-9.068e-19,0.00015507,-2.7019e-18,-2.6077e-05,-1.213e-20,-6.7628e-35,-8.5374e-21,8.6248e-34,8.8372e-20,3.79e-35,-4.8981e-20,-7.8289e-35,1.3388e-20,-2.3327e-34,9.4249e-06,5.2545e-20,6.6333e-06,-6.7013e-19,-6.8663e-05,-2.9448e-20,3.8057e-05,6.0829e-20,-1.0402e-05,3.803e-21,2.1202e-35,2.6766e-21,-2.704e-34,-2.7706e-20,-1.1882e-35,1.5356e-20,2.4545e-35,-1.4544e-07,-8.1084e-22,-1.0236e-07,1.0341e-20,1.0596e-06,4.5442e-22,-5.8727e-07,1.1547e-21,6.4375e-36,8.1267e-22,-8.21e-35,-8.4122e-21,-3.6077e-36,-2.8111e-09,-1.5672e-23,-1.9785e-09,1.9988e-22,2.048e-08,3.2731e-22,1.8248e-36,2.3036e-22,-2.3272e-35,1.1972e-10,6.6745e-25,8.426e-11,-1.6101e-21,-8.9764e-36,6.5232e-12
1.4118e-17,-0.00016638,5.5443e-18,-0.00018877,5.7904e-19,0.00026894,4.4318e-18,-0.00010889,-3.2938e-18,2.0929e-05,2.51e-18,1.2189e-33,-1.4364e-20,4.7867e-34,-1.6298e-20,4.9992e-35,2.3219e-20,3.8262e-34,-9.4009e-21,-2.8437e-34,1.8069e-21,-9.4702e-19,1.1161e-05,-3.7192e-19,1.2663e-05,-3.8842e-20,-1.8041e-05,-2.9729e-19,7.3043e-06,2.2095e-19,-3.8213e-34,4.5035e-21,-1.5007e-34,5.1095e-21,-1.5673e-35,-7.2796e-21,-1.1996e-34,2.9473e-21,1.4614e-20,-1.7223e-07,5.7392e-21,-1.954e-07,5.9939e-22,2.7839e-07,4.5876e-21,-1.1602e-34,1.3673e-21,-4.5565e-35,1.5514e-21,-4.7587e-36,-2.2102e-21,2.8246e-22,-3.3289e-09,1.1093e-22,-3.7769e-09,1.1585e-23,-3.2888e-35,3.8759e-22,-1.2916e-35,4.3975e-22,-1.203e-23,1.4177e-10,-4.7243e-24,1.6178e-34,-1.9066e-21,-6.5546e-25
-4.7279e-06,-3.1409e-18,-2.8519e-05,-8.8752e-19,-8.89e-05,4.3812e-18,7.3733e-05,-1.345e-18,-2.6077e-05,2.2806e-18,5.2968e-06,-4.0819e-22,-2.7117e-34,-2.4622e-21,-7.6624e-35,-7.6752e-21,3.7826e-34,6.3658e-21,-1.1612e-34,-2.2514e-21,1.969e-34,3.1715e-07,2.1069e-19,1.913e-06,5.9535e-20,5.9635e-06,-2.939e-19,-4.9461e-06,9.0223e-20,1.7492e-06,1.2797e-22,8.5017e-35,7.7193e-22,2.4023e-35,2.4063e-21,-1.1859e-34,-1.9958e-21,3.6406e-35,-4.8941e-09,-3.2513e-21,-2.9521e-08,-9.1871e-22,-9.2024e-08,4.5352e-21,7.6324e-08,3.8856e-23,2.5813e-35,2.3437e-22,7.2939e-36,7.306e-22,-3.6006e-35,-9.4596e-11,-6.2842e-23,-5.7059e-10,-1.7757e-23,-1.7787e-09,1.1014e-23,7.3169e-36,6.6435e-23,2.0675e-36,4.0287e-12,2.6763e-24,2.4301e-11,-5.418e-23,-3.5993e-35,2.1951e-13
3.1752e-17,-1.2622e-33,-3.7165e-18,-2.8518e-34,-1.2978e-18,-4.2619e-34,2.2047e-19,-6.4114e-34,-1.201e-20,1.1816e-33,-4.0415e-22,0.11552,-4.5921e-18,-0.013521,-1.0375e-18,-0.0047215,-1.5505e-18,0.00080213,-2.3326e-18,-4.3695e-05,4.2989e-18,-1.0299e-17,4.0941e-34,1.2055e-18,9.25e-35,4.2094e-19,1.3824e-34,-7.1514e-20,2.0796e-34,3.8956e-21,-0.0067051,2.6654e-19,0.00078482,6.0221e-20,0.00027405,8.9998e-20,-4.6558e-05,1.3539e-19,-9.6521e-18,3.8369e-34,1.1298e-18,8.6689e-35,3.945e-19,1.2955e-34,-6.7021e-20,0.00022236,-8.8391e-21,-2.6026e-05,-1.9971e-21,-9.0881e-06,-2.9845e-21,1.2177e-17,-4.8405e-34,-1.4253e-18,-1.0936e-34,-4.9769e-19,-6.849e-07,2.7226e-23,8.0166e-08,6.1513e-24,-2.5464e-18,1.0122e-34,2.9805e-19,-1.7846e-07,7.0942e-24,-4.3466e-19
-6.1853e-34,4.8386e-17,8.7501e-34,-8.9824e-18,8.2246e-34,1.4593e-19,-6.2965e-34,1.0854e-19,-1.9604e-34,-1.4222e-20,-3.0167e-34,-2.2503e-18,0.17604,3.1835e-18,-0.03268,2.9923e-18,0.00053091,-2.2908e-18,0.00039488,-7.1322e-19,-5.1742e-05,2.0063e-34,-1.5695e-17,-2.8382e-34,2.9135e-18,-2.6678e-34,-4.7333e-20,2.0423e-34,-3.5206e-20,6.3587e-35,1.3062e-19,-0.010218,-1.8478e-19,0.0018968,-1.7368e-19,-3.0815e-05,1.3296e-19,-2.292e-05,1.8802e-34,-1.4709e-17,-2.6599e-34,2.7305e-18,-2.5002e-34,-4.4359e-20,1.914e-34,-4.3315e-21,0.00033884,6.1276e-21,-6.2903e-05,5.7596e-21,1.0219e-06,-2.3721e-34,1.8556e-17,3.3557e-34,-3.4447e-18,3.1541e-34,1.3342e-23,-1.0437e-06,-1.8874e-23,1.9375e-07,4.9604e-35,-3.8804e-18,-7.0173e-35,3.4764e-24,-2.7195e-07,8.4672e-36
-3.7165e-18,1.1185e-33,2.1251e-17,-5.9162e-34,-4.8776e-18,-6.036e-34,4.4717e-19,3.6174e-34,-8.4528e-21,5.4405e-34,-2.4378e-21,-0.013521,4.0692e-18,0.077315,-2.1524e-18,-0.017746,-2.196e-18,0.0016269,1.3161e-18,-3.0753e-05,1.9794e-18,1.2055e-18,-3.6279e-34,-6.893e-18,1.919e-34,1.5821e-18,1.9579e-34,-1.4505e-19,-1.1733e-34,2.7418e-21,0.00078482,-2.3619e-19,-0.0044876,1.2493e-19,0.00103,1.2746e-19,-9.443e-05,-7.6388e-20,1.1298e-18,-3.4e-34,-6.46e-18,1.7984e-34,1.4827e-18,1.8349e-34,-1.3593e-19,-2.6026e-05,7.8326e-21,0.00014882,-4.143e-21,-3.4157e-05,-4.227e-21,-1.4253e-18,4.2893e-34,8.1497e-18,-2.2688e-34,-1.8706e-18,8.0166e-08,-2.4126e-23,-4.5839e-07,1.2761e-23,2.9805e-19,-8.9698e-35,-1.7043e-18,2.0889e-08,-6.2864e-24,5.0876e-20
4.2249e-34,-8.9824e-18,-7.578e-34,8.4367e-18,-3.494e-34,-1.984e-18,1.796e-34,2.3887e-19,9.8997e-34,-1.6136e-20,7.2208e-36,1.5371e-18,-0.03268,-2.757e-18,0.030694,-1.2712e-18,-0.0072181,6.5343e-19,0.00086906,3.6017e-18,-5.8706e-05,-1.3704e-34,2.9135e-18,2.458e-34,-2.7365e-18,1.1333e-34,6.4353e-19,-5.8257e-35,-7.7481e-20,-3.2111e-34,-8.9217e-20,0.0018968,1.6002e-19,-0.0017816,7.3783e-20,0.00041896,-3.7927e-20,-5.0443e-05,-1.2843e-34,2.7305e-18,2.3036e-34,-2.5646e-18,1.0621e-34,6.031e-19,-5.4597e-35,2.9586e-21,-6.2903e-05,-5.3068e-21,5.9081e-05,-2.4468e-21,-1.3894e-05,1.6202e-34,-3.4447e-18,-2.9061e-34,3.2355e-18,-1.3399e-34,-9.1131e-24,1.9375e-07,1.6346e-23,-1.8198e-07,-3.3882e-35,7.2036e-19,6.0773e-35,-2.3746e-24,5.0485e-08,-5.7835e-36
-1.2978e-18,8.9174e-34,-4.8776e-18,-7.2491e-34,2.9379e-18,-1.6479e-35,-6.6424e-19,4.0276e-34,8.7497e-20,8.1636e-35,-7.5992e-21,-0.0047215,3.2443e-18,-0.017746,-2.6374e-18,0.010689,-5.9953e-20,-0.0024166,1.4653e-18,0.00031833,2.9701e-19,4.2094e-19,-2.8925e-34,1.5821e-18,2.3513e-34,-9.5295e-19,5.3451e-36,2.1546e-19,-1.3064e-34,-2.8381e-20,0.00027405,-1.8831e-19,0.00103,1.5308e-19,-0.0006204,3.4798e-21,0.00014027,-8.5051e-20,3.945e-19,-2.7107e-34,1.4827e-18,2.2036e-34,-8.9308e-19,5.0093e-36,2.0192e-19,-9.0881e-06,6.2447e-21,-3.4157e-05,-5.0765e-21,2.0574e-05,-1.154e-22,-4.9769e-19,3.4198e-34,-1.8706e-18,-2.78e-34,1.1267e-18,2.7993e-08,-1.9235e-23,1.0521e-07,1.5636e-23,1.0408e-19,-7.1514e-35,3.9117e-19,7.294e-09,-5.012e-24,1.7765e-20
-9.0343e-34,1.4593e-19,-2.9687e-34,-1.984e-18,-1.2053e-34,8.9771e-19,3.4469e-34,-1.9026e-19,-3.0415e-34,2.2989e-20,4.8818e-34,-3.2868e-18,0.00053091,-1.0801e-18,-0.0072181,-4.3853e-19,0.003266,1.2541e-18,-0.0006922,-1.1065e-18,8.3638e-05,2.9304e-34,-4.7333e-20,9.6293e-35,6.4353e-19,3.9097e-35,-2.9118e-19,-1.1181e-34,6.1713e-20,9.8654e-35,1.9078e-19,-3.0815e-05,6.269e-20,0.00041896,2.5453e-20,-0.00018957,-7.2789e-20,4.0177e-05,2.7463e-34,-4.4359e-20,9.0244e-35,6.031e-19,3.6641e-35,-2.7289e-19,-1.0478e-34,-6.3266e-21,1.0219e-06,-2.0789e-21,-1.3894e-05,-8.4409e-22,6.2866e-06,-3.4646e-34,5.5963e-20,-1.1385e-34,-7.6086e-19,-4.6225e-35,1.9487e-23,-3.1477e-09,6.4035e-24,4.2795e-08,7.2452e-35,-1.1703e-20,2.3808e-35,5.0777e-24,-8.2018e-10,1.2367e-35
2.2047e-19,-6.233e-34,4.4717e-19,2.5159e-34,-6.6424e-19,-2.3968e-36,2.4268e-19,-1.663e-34,-4.8496e-20,2.7011e-34,6.3027e-21,0.00080213,-2.2677e-18,0.0016269,9.1531e-19,-0.0024166,-8.7201e-21,0.0008829,-6.0502e-19,-0.00017644,9.8271e-19,-7.1514e-20,2.0217e-34,-1.4505e-19,-8.1605e-35,2.1546e-19,7.7744e-37,-7.8715e-20,5.3941e-35,1.573e-20,-4.6558e-05,1.3162e-19,-9.443e-05,-5.3127e-20,0.00014027,5.0614e-22,-5.1246e-05,3.5117e-20,-6.7021e-20,1.8947e-34,-1.3593e-19,-7.6478e-35,2.0192e-19,7.286e-37,-7.377e-20,1.544e-06,-4.3649e-21,3.1315e-06,1.7618e-21,-4.6516e-06,-1.6785e-23,8.4552e-20,-2.3903e-34,1.7149e-19,9.6482e-35,-2.5474e-19,-4.7557e-09,1.3445e-23,-9.6456e-09,-5.4267e-24,-1.7681e-20,4.9986e-35,-3.5862e-20,-1.2392e-09,3.5032e-24,-3.0181e-21
-6.1143e-34,1.0854e-19,2.4821e-34,2.3887e-19,7.7816e-34,-1.9026e-19,-6.3574e-34,5.8248e-20,3.1217e-34,-9.3078e-21,-3.0011e-34,-2.2245e-18,0.00039488,9.0304e-19,0.00086906,2.8311e-18,-0.0006922,-2.3129e-18,0.00021191,1.1357e-18,-3.3863e-05,1.9832e-34,-3.5206e-20,-8.0511e-35,-7.7481e-20,-2.524e-34,6.1713e-20,2.0621e-34,-1.8893e-20,-1.0126e-34,1.2912e-19,-2.292e-05,-5.2415e-20,-5.0443e-05,-1.6432e-19,4.0177e-05,1.3425e-19,-1.23e-05,1.8587e-34,-3.2994e-20,-7.5453e-35,-7.2614e-20,-2.3655e-34,5.7836e-20,1.9325e-34,-4.2818e-21,7.6008e-07,1.7382e-21,1.6728e-06,5.4494e-21,-1.3324e-06,-2.3448e-34,4.1624e-20,9.5189e-35,9.1607e-20,2.9842e-34,1.3189e-23,-2.3412e-09,-5.354e-24,-5.1525e-09,4.9035e-35,-8.7044e-21,-1.9906e-35,3.4365e-24,-6.1003e-10,8.37e-36
-1.201e-20,-6.6958e-35,-8.4528e-21,8.5394e-34,8.7497e-20,3.7525e-35,-4.8496e-20,-7.7513e-35,1.3256e-20,-2.3096e-34,-2.229e-21,-4.3695e-05,-2.436e-19,-3.0753e-05,3.1068e-18,0.00031833,1.3652e-19,-0.00017644,-2.8201e-19,4.8226e-05,-8.4027e-19,3.8956e-21,2.1719e-35,2.7418e-21,-2.7699e-34,-2.8381e-20,-1.2172e-35,1.573e-20,2.5142e-35,-4.2996e-21,2.5362e-06,1.4139e-20,1.785e-06,-1.8033e-19,-1.8477e-05,-7.9241e-21,1.0241e-05,1.6369e-20,3.6509e-21,2.0354e-35,2.5695e-21,-2.5958e-34,-2.6598e-20,-1.1407e-35,1.4742e-20,-8.4106e-08,-4.689e-22,-5.9194e-08,5.98e-21,6.1273e-07,2.6278e-22,-4.6059e-21,-2.5678e-35,-3.2416e-21,3.2748e-34,3.3555e-20,2.5906e-10,1.4443e-24,1.8233e-10,-1.842e-23,9.6317e-22,5.3698e-36,6.7788e-22,6.7503e-11,3.7633e-25,1.6441e-22
1.2068e-33,-1.4222e-20,4.7393e-34,-1.6136e-20,4.9497e-35,2.2989e-20,3.7883e-34,-9.3078e-21,-2.8155e-34,1.789e-21,2.1456e-34,4.3905e-18,-5.1742e-05,1.7242e-18,-5.8706e-05,1.8008e-19,8.3638e-05,1.3783e-18,-3.3863e-05,-1.0243e-18,6.5086e-06,-3.9144e-34,4.6131e-21,-1.5373e-34,5.2339e-21,-1.6055e-35,-7.4568e-21,-1.2288e-34,3.0191e-21,9.1325e-35,-2.5484e-19,3.0033e-06,-1.0008e-19,3.4075e-06,-1.0452e-20,-4.8546e-06,-7.9998e-20,1.9655e-06,-3.6684e-34,4.3233e-21,-1.4407e-34,4.9051e-21,-1.5046e-35,-6.9883e-21,-1.1516e-34,8.451e-21,-9.9596e-08,3.3189e-21,-1.13e-07,3.4662e-22,1.6099e-07,4.628e-34,-5.4541e-21,1.8175e-34,-6.1882e-21,1.8982e-35,-2.6031e-23,3.0677e-10,-1.0223e-23,3.4806e-10,-9.678e-35,1.1406e-21,-3.8008e-35,-6.7827e-24,7.9935e-11,-1.652e-35
-0.024917,9.9051e-19,0.0029165,2.2379e-19,0.0010184,3.3445e-19,-0.00017302,5.0313e-19,9.4249e-06,-9.2727e-19,3.1715e-07,-9.3058e-18,3.6992e-34,1.0892e-18,8.3579e-35,3.8035e-19,1.2491e-34,-6.4616e-20,1.879e-34,3.5199e-21,-3.4631e-34,0.011278,-4.4831e-19,-0.00132,-1.0129e-19,-0.00046094,-1.5137e-19,7.8308e-05,-2.2772e-19,-4.2657e-06,4.9506e-19,-1.9679e-35,-5.7946e-20,-4.4463e-36,-2.0234e-20,-6.6448e-36,3.4375e-21,-9.9962e-36,-0.00096288,3.8276e-20,0.0001127,8.648e-21,3.9355e-05,1.2924e-20,-6.6859e-06,7.3354e-20,-2.916e-36,-8.586e-21,-6.5882e-37,-2.9981e-21,-9.8459e-37,5.2051e-05,-2.0691e-21,-6.0925e-06,-4.6749e-22,-2.1274e-06,-3.0922e-18,1.2292e-34,3.6193e-19,2.7772e-35,-6.9954e-07,2.7808e-23,8.188e-08,2.5343e-18,-1.0074e-34,-5.0603e-08
